99	ARN	DUB	1503910528	1503920128	114.00
100	ARN	DUB	1503915264	1503925248	176.00
101	ARN	DUB	1504003840	1504013696	110.00
102	ARN	DUB	1504033792	1504043648	110.00
103	ARN	DUB	1504089344	1504099200	109.00
104	ARN	DUB	1504175104	1504184960	228.00
105	ARN	DUB	1504252160	1504262144	176.00
106	ARN	DUB	1504255488	1504265088	114.00
107	ARN	DUB	1504256128	1504265728	104.00
108	ARN	DUB	1504370944	1504380928	109.00
109	ARN	DUB	1504439424	1504449280	110.00
110	ARN	DUB	1504465792	1504475648	110.00
111	ARN	DUB	1504515328	1504524928	57.00
112	ARN	DUB	1504520064	1504530048	110.00
113	ARN	DUB	1504638592	1504648448	110.00
114	ARN	DUB	1504694144	1504704000	140.00
115	ARN	DUB	1504779904	1504789760	228.00
116	ARN	DUB	1504856960	1504866944	110.00
117	ARN	DUB	1504860288	1504869888	62.00
118	ARN	DUB	1504860928	1504870528	52.00
119	ARN	DUB	1504975744	1504985728	141.00
120	ARN	DUB	1505037952	1505047808	67.00
121	ARN	DUB	1505070592	1505080448	89.00
122	ARN	DUB	1505120128	1505129728	41.00
123	ARN	DUB	1505124864	1505134848	110.00
124	ARN	DUB	1505243392	1505253248	141.00
125	ARN	DUB	1505298944	1505308800	141.00
126	ARN	DUB	1505384704	1505394560	176.00
127	ARN	DUB	1505461760	1505471744	110.00
128	ARN	DUB	1505465088	1505474688	83.00
129	ARN	DUB	1505465728	1505475328	57.00
130	ARN	DUB	1505580544	1505590528	530.00
131	ARN	DUB	1505642752	1505652608	89.00
132	ARN	DUB	1505675392	1505685248	89.00
133	ARN	DUB	1505724928	1505734528	41.00
134	ARN	DUB	1505729664	1505739648	141.00
135	ARN	DUB	1505848192	1505858048	68.00
136	ARN	DUB	1505903744	1505913600	89.00
137	ARN	DUB	1505989504	1505999360	228.00
138	ARN	DUB	1506066560	1506076544	110.00
139	ARN	DUB	1506069888	1506079488	62.00
140	ARN	DUB	1506070528	1506080128	83.00
141	ARN	DUB	1506185344	1506195328	141.00
142	ARN	DUB	1506247552	1506257408	110.00
143	ARN	DUB	1506280192	1506290048	52.00
144	ARN	DUB	1506329728	1506339328	41.00
145	ARN	DUB	1506334464	1506344448	68.00
146	ARN	DUB	1506452992	1506462848	52.00
147	ARN	DUB	1506508544	1506518400	67.00
148	ARN	DUB	1506594304	1506604160	140.00
149	ARN	DUB	1506671360	1506681344	110.00
150	ARN	DUB	1506674688	1506684288	62.00
151	ARN	DUB	1506675328	1506684928	83.00
152	ARN	DUB	1506790144	1506800128	110.00
153	ARN	DUB	1506852352	1506862208	89.00
154	ARN	DUB	1506884992	1506894848	89.00
155	ARN	DUB	1506934528	1506944128	36.00
156	ARN	DUB	1506939264	1506949248	110.00
157	ARN	DUB	1507057792	1507067648	68.00
158	ARN	DUB	1507113344	1507123200	110.00
159	ARN	DUB	1507199104	1507208960	110.00
160	ARN	DUB	1507276160	1507286144	110.00
161	ARN	DUB	1507279488	1507289088	62.00
162	ARN	DUB	1507280128	1507289728	57.00
163	ARN	DUB	1507394944	1507404928	110.00
164	ARN	DUB	1507457152	1507467008	67.00
165	ARN	DUB	1507489792	1507499648	89.00
166	ARN	DUB	1507539328	1507548928	36.00
167	ARN	DUB	1507544064	1507554048	140.00
168	ARN	DUB	1507632640	1507642496	88.00
169	ARN	DUB	1507662592	1507672448	67.00
170	ARN	DUB	1507718144	1507728000	67.00
171	ARN	DUB	1507744768	1507754752	68.00
172	ARN	DUB	1507803904	1507813760	110.00
173	ARN	DUB	1507880960	1507890944	68.00
174	ARN	DUB	1507884288	1507893888	83.00
175	ARN	DUB	1507884928	1507894528	52.00
176	ARN	DUB	1507912832	1507922688	140.00
177	ARN	DUB	1507973760	1507983616	110.00
178	ARN	DUB	1507999744	1508009728	89.00
179	ARN	DUB	1508058240	1508068224	67.00
180	ARN	DUB	1508091008	1508100864	140.00
181	ARN	DUB	1508140544	1508150144	36.00
182	ARN	DUB	1508145280	1508155136	67.00
183	ARN	DUB	1508233856	1508243712	67.00
184	ARN	DUB	1508263808	1508273664	67.00
185	ARN	DUB	1508319360	1508329216	68.00
186	ARN	DUB	1508345984	1508355840	67.00
187	ARN	DUB	1508405120	1508414976	110.00
188	ARN	DUB	1508482176	1508492160	89.00
189	ARN	DUB	1508485504	1508495104	57.00
190	ARN	DUB	1508486144	1508495744	83.00
191	ARN	DUB	1508514048	1508523904	67.00
192	ARN	DUB	1508574848	1508584832	67.00
193	ARN	DUB	1508600960	1508610944	67.00
194	ARN	DUB	1508663040	1508673024	67.00
195	ARN	DUB	1508695808	1508705664	67.00
196	ARN	DUB	1508745344	1508754944	36.00
197	ARN	DUB	1508750080	1508760064	67.00
198	ARN	DUB	1508838656	1508848512	67.00
199	ARN	DUB	1508868608	1508878464	67.00
200	ARN	DUB	1508924160	1508934016	67.00
201	ARN	DUB	1508950784	1508960640	67.00
202	ARN	DUB	1509009920	1509019776	141.00
203	ARN	DUB	1509086976	1509096960	110.00
204	ARN	DUB	1509090304	1509099904	124.00
205	ARN	DUB	1509123584	1509133440	140.00
206	ARN	DUB	1509179648	1509189632	110.00
207	ARN	DUB	1509205760	1509215744	110.00
208	ARN	DUB	1509268480	1509278464	67.00
209	ARN	DUB	1509292800	1509302656	110.00
210	ARN	DUB	1509293056	1509303552	89.00
211	ARN	DUB	1509360000	1509369600	46.00
212	ARN	DUB	1509362048	1509372288	89.00
213	ARN	DUB	1509362432	1509372288	89.00
214	ARN	DUB	1509367808	1509377408	83.00
215	ARN	DUB	1509446656	1509456896	68.00
216	ARN	DUB	1509447040	1509456896	89.00
217	ARN	DUB	1509466496	1509476352	67.00
218	ARN	DUB	1509533056	1509543296	67.00
219	ARN	DUB	1509533440	1509543296	141.00
220	ARN	DUB	1509619456	1509629696	109.00
221	ARN	DUB	1509621632	1509631488	141.00
222	ARN	DUB	1509698688	1509708928	67.00
223	ARN	DUB	1509698944	1509708928	67.00
224	ARN	DUB	1509705600	1509715200	72.00
225	ARN	DUB	1509813888	1509824128	140.00
226	ARN	DUB	1509873280	1509883136	52.00
227	ARN	DUB	1509897600	1509907456	141.00
228	ARN	DUB	1509897856	1509908352	89.00
229	ARN	DUB	1509966848	1509977088	89.00
230	ARN	DUB	1509967232	1509977088	41.00
231	ARN	DUB	1510051456	1510061696	67.00
232	ARN	DUB	1510051840	1510061696	41.00
233	ARN	DUB	1510071296	1510081152	41.00
234	ARN	DUB	1510137856	1510148096	67.00
235	ARN	DUB	1510138240	1510148096	141.00
236	ARN	DUB	1510224256	1510234496	140.00
237	ARN	DUB	1510226432	1510236288	110.00
238	ARN	DUB	1510303488	1510313728	67.00
239	ARN	DUB	1510303744	1510313728	62.00
240	ARN	DUB	1510310400	1510320000	41.00
241	ARN	DUB	1510394368	1510404352	41.00
242	ARN	DUB	1510418688	1510428928	109.00
243	ARN	DUB	1510478080	1510488064	41.00
244	ARN	DUB	1510502400	1510512256	141.00
245	ARN	DUB	1510502656	1510513152	67.00
246	ARN	DUB	1510569600	1510579200	36.00
247	ARN	DUB	1510571648	1510581888	89.00
248	ARN	DUB	1510572032	1510581888	41.00
249	ARN	DUB	1510577408	1510587008	36.00
250	ARN	DUB	1510656256	1510666496	67.00
251	ARN	DUB	1510656640	1510666496	42.00
252	ARN	DUB	1510676096	1510685952	41.00
253	ARN	DUB	1510742656	1510752896	67.00
254	ARN	DUB	1510743040	1510752896	141.00
255	ARN	DUB	1510829056	1510839296	109.00
256	ARN	DUB	1510831232	1510841088	89.00
257	ARN	DUB	1510908288	1510918528	67.00
258	ARN	DUB	1510908544	1510918528	62.00
259	ARN	DUB	1510915200	1510924800	41.00
260	ARN	DUB	1510999168	1511009152	41.00
261	ARN	DUB	1511023488	1511033728	109.00
262	ARN	DUB	1511082880	1511092736	41.00
263	ARN	DUB	1511107200	1511117056	89.00
264	ARN	DUB	1511107456	1511117952	67.00
265	ARN	DUB	1511174400	1511184000	36.00
266	ARN	DUB	1511176448	1511186688	89.00
267	ARN	DUB	1511176832	1511186688	41.00
268	ARN	DUB	1511182208	1511191808	36.00
269	ARN	DUB	1511261056	1511271296	67.00
270	ARN	DUB	1511261440	1511271296	41.00
271	ARN	DUB	1511280896	1511290752	41.00
272	ARN	DUB	1511347456	1511357696	67.00
273	ARN	DUB	1511347840	1511357696	141.00
274	ARN	DUB	1511433856	1511444096	109.00
275	ARN	DUB	1511436032	1511445888	41.00
276	ARN	DUB	1511513088	1511523328	52.00
277	ARN	DUB	1511513344	1511523328	41.00
278	ARN	DUB	1511520000	1511529600	41.00
279	ARN	DUB	1511603968	1511613952	62.00
280	ARN	DUB	1511628288	1511638528	109.00
281	ARN	DUB	1511687680	1511697664	41.00
282	ARN	DUB	1511712000	1511721856	89.00
283	ARN	DUB	1511712256	1511722752	67.00
284	ARN	DUB	1511779200	1511788800	36.00
285	ARN	DUB	1511781248	1511791488	89.00
286	ARN	DUB	1511781632	1511791488	41.00
287	ARN	DUB	1511787008	1511796608	36.00
288	ARN	DUB	1511865856	1511876096	67.00
289	ARN	DUB	1511866240	1511876096	41.00
290	ARN	DUB	1511885696	1511895552	41.00
291	ARN	DUB	1511952256	1511962496	67.00
292	ARN	DUB	1511952640	1511962496	110.00
293	ARN	DUB	1512038656	1512048896	109.00
294	ARN	DUB	1512040832	1512050688	141.00
295	ARN	DUB	1512117888	1512128128	140.00
296	ARN	DUB	1512118144	1512128128	140.00
297	ARN	DUB	1512124800	1512134400	41.00
298	ARN	DUB	1512208768	1512218752	41.00
299	ARN	DUB	1512233088	1512243328	109.00
300	ARN	DUB	1512292480	1512302336	41.00
301	ARN	DUB	1512316800	1512326656	89.00
302	ARN	DUB	1512317056	1512327552	89.00
303	ARN	DUB	1512384000	1512393600	36.00
304	ARN	DUB	1512386048	1512396288	89.00
305	ARN	DUB	1512386432	1512396288	89.00
306	ARN	DUB	1512391808	1512401408	36.00
307	ARN	DUB	1512471040	1512480896	62.00
308	ARN	DUB	1512490496	1512500352	41.00
309	ARN	DUB	1512557440	1512567296	110.00
310	ARN	DUB	1512645632	1512655488	42.00
311	ARN	DUB	1512722944	1512732928	62.00
312	ARN	DUB	1512729600	1512739200	41.00
313	ARN	DUB	1512813568	1512823552	62.00
314	ARN	DUB	1512897280	1512907264	41.00
315	ARN	DUB	1512921600	1512931456	89.00
316	ARN	DUB	1512988800	1512998400	36.00
317	ARN	DUB	1512991232	1513001088	63.00
318	ARN	DUB	1512996608	1513006208	36.00
319	ARN	DUB	1513075840	1513085696	41.00
320	ARN	DUB	1513095296	1513105152	41.00
321	ARN	DUB	1513162240	1513172096	89.00
322	ARN	DUB	1513250432	1513260288	41.00
323	ARN	DUB	1513327744	1513337728	41.00
324	ARN	DUB	1513418368	1513428352	141.00
325	ARN	DUB	1513502080	1513511936	41.00
326	ARN	DUB	1513526400	1513536256	89.00
327	ARN	DUB	1513593600	1513603200	72.00
328	ARN	DUB	1513596032	1513605888	89.00
329	ARN	DUB	1513601408	1513611008	72.00
330	ARN	DUB	1513680640	1513690496	89.00
331	ARN	DUB	1513700096	1513709952	89.00
332	ARN	DUB	1513767040	1513776896	110.00
333	ARN	DUB	1513855232	1513865088	110.00
334	ARN	DUB	1513932544	1513942528	110.00
335	ARN	DUB	1513939200	1513948800	72.00
336	ARN	DUB	1513968256	1513978240	141.00
337	ARN	DUB	1514023168	1514033152	141.00
338	ARN	DUB	1514044800	1514054656	110.00
339	ARN	DUB	1514106880	1514116864	62.00
340	ARN	DUB	1514218496	1514228352	62.00
341	ARN	DUB	1514278784	1514288384	72.00
342	ARN	DUB	1514304896	1514314752	62.00
343	ARN	DUB	1514371840	1514381696	63.00
344	ARN	DUB	1514391296	1514401152	89.00
345	ARN	DUB	1514460032	1514469888	62.00
346	ARN	DUB	1514477696	1514487552	110.00
347	ARN	DUB	1514537344	1514547328	62.00
348	ARN	DUB	1514544000	1514553600	83.00
349	ARN	DUB	1514569472	1514579456	141.00
350	ARN	DUB	1514627968	1514637952	141.00
351	ARN	DUB	1514711680	1514721536	62.00
352	ARN	DUB	1514803200	1514812800	72.00
353	ARN	DUB	1514826880	1514836736	62.00
354	ARN	DUB	1514909696	1514919552	62.00
355	ARN	DUB	1514914176	1514924160	62.00
356	ARN	DUB	1515064832	1515074688	62.00
357	ARN	DUB	1515142144	1515152128	62.00
358	ARN	DUB	1515232768	1515242752	89.00
359	ARN	DUB	1515316480	1515326464	62.00
360	ARN	DUB	1515345664	1515355520	89.00
361	ARN	DUB	1515410432	1515420288	41.00
362	ARN	DUB	1515495040	1515504896	42.00
363	ARN	DUB	1515514496	1515524352	42.00
364	ARN	DUB	1515581440	1515591296	62.00
365	ARN	DUB	1515669632	1515679488	41.00
366	ARN	DUB	1515746944	1515756928	42.00
367	ARN	DUB	1515945600	1515955456	62.00
368	ARN	DUB	1516015232	1516025088	41.00
369	ARN	DUB	1516099840	1516109696	41.00
370	ARN	DUB	1516119296	1516129152	41.00
371	ARN	DUB	1516186240	1516196096	62.00
372	ARN	DUB	1516274432	1516284288	41.00
373	ARN	DUB	1516351744	1516361728	41.00
374	ARN	DUB	1516550400	1516560256	89.00
375	ARN	DUB	1516620032	1516629888	41.00
376	ARN	DUB	1516704640	1516714496	41.00
377	ARN	DUB	1516724096	1516733952	41.00
378	ARN	DUB	1516791040	1516800896	110.00
379	ARN	DUB	1516879232	1516889088	41.00
380	ARN	DUB	1516956544	1516966528	41.00
381	ARN	DUB	1517130880	1517140736	41.00
382	ARN	DUB	1517155200	1517165056	89.00
383	ARN	DUB	1517224832	1517234688	41.00
384	ARN	DUB	1517309440	1517319296	42.00
385	ARN	DUB	1517328896	1517338752	42.00
386	ARN	DUB	1517395840	1517405696	89.00
387	ARN	DUB	1517484032	1517493888	109.00
388	ARN	DUB	1517561344	1517571328	62.00
389	ARN	DUB	1517735680	1517745664	42.00
390	ARN	DUB	1517760000	1517769856	42.00
391	ARN	DUB	1517829632	1517839488	42.00
392	ARN	DUB	1517914240	1517924096	42.00
393	ARN	DUB	1517933696	1517943552	42.00
394	ARN	DUB	1518000640	1518010496	89.00
395	ARN	DUB	1518088832	1518098688	140.00
396	ARN	EWR	1500026752	1500058240	2669.00
397	ARN	EWR	1500038656	1500069248	1088.00
398	ARN	EWR	1500113152	1500144640	2669.00
399	ARN	EWR	1500125056	1500155648	1088.00
400	ARN	EWR	1500199552	1500231040	2696.00
401	ARN	EWR	1500211456	1500242048	1088.00
402	ARN	EWR	1500285952	1500317440	2716.00
403	ARN	EWR	1500297856	1500328448	1088.00
404	ARN	EWR	1500372352	1500403840	2696.00
405	ARN	EWR	1500384256	1500414848	1088.00
406	ARN	EWR	1500458752	1500490240	2667.00
407	ARN	EWR	1500470656	1500501248	1088.00
408	ARN	EWR	1500545152	1500576640	2696.00
409	ARN	EWR	1500557056	1500587648	1088.00
410	ARN	EWR	1500631552	1500663040	2696.00
411	ARN	EWR	1500643456	1500674048	1088.00
412	ARN	EWR	1500717952	1500749440	2702.00
413	ARN	EWR	1500729856	1500760448	1088.00
414	ARN	EWR	1500804352	1500835840	2661.00
415	ARN	EWR	1500816256	1500846848	1088.00
416	ARN	EWR	1500890752	1500922240	2696.00
417	ARN	EWR	1500902656	1500933248	1088.00
418	ARN	EWR	1500977152	1501008640	2696.00
419	ARN	EWR	1500989056	1501019648	1088.00
420	ARN	EWR	1501063552	1501095040	2696.00
421	ARN	EWR	1501075456	1501106048	1088.00
422	ARN	EWR	1501149952	1501181440	2698.00
423	ARN	EWR	1501161856	1501192448	1088.00
424	ARN	EWR	1501236352	1501267840	2716.00
425	ARN	EWR	1501248256	1501278848	1088.00
426	ARN	EWR	1501322752	1501354240	2696.00
427	ARN	EWR	1501334656	1501365248	1088.00
428	ARN	EWR	1501409152	1501440640	2702.00
429	ARN	EWR	1501421056	1501451648	1088.00
430	ARN	EWR	1501495552	1501527040	2698.00
431	ARN	EWR	1501507456	1501538048	1088.00
432	ARN	EWR	1501581952	1501613440	2696.00
433	ARN	EWR	1501593856	1501624448	1088.00
434	ARN	EWR	1501668352	1501699840	2702.00
435	ARN	EWR	1501680256	1501710848	1088.00
436	ARN	EWR	1501754752	1501786240	2669.00
437	ARN	EWR	1501766656	1501797248	1088.00
438	ARN	EWR	1501841152	1501872640	2669.00
439	ARN	EWR	1501853056	1501883648	1088.00
440	ARN	EWR	1501927552	1501959040	2712.00
441	ARN	EWR	1501939456	1501970048	1088.00
442	ARN	EWR	1502013952	1502045440	2661.00
443	ARN	EWR	1502025856	1502056448	1088.00
444	ARN	EWR	1502100352	1502131840	2669.00
445	ARN	EWR	1502112256	1502142848	1088.00
446	ARN	EWR	1502186752	1502218240	2661.00
447	ARN	EWR	1502198656	1502229248	1088.00
448	ARN	EWR	1502273152	1502304640	2696.00
449	ARN	EWR	1502285056	1502315648	1088.00
450	ARN	EWR	1502359552	1502391040	2696.00
451	ARN	EWR	1502371456	1502402048	1088.00
452	ARN	EWR	1502445952	1502477440	2716.00
453	ARN	EWR	1502457856	1502488448	1088.00
454	ARN	EWR	1502532352	1502563840	2696.00
455	ARN	EWR	1502544256	1502574848	1088.00
456	ARN	EWR	1502618752	1502650240	2669.00
457	ARN	EWR	1502630656	1502661248	1088.00
458	ARN	EWR	1502705152	1502736640	2702.00
459	ARN	EWR	1502717056	1502747648	1088.00
460	ARN	EWR	1502791552	1502823040	2699.00
461	ARN	EWR	1502803456	1502834048	1088.00
462	ARN	EWR	1502877952	1502909440	2669.00
463	ARN	EWR	1502889856	1502920448	1088.00
464	ARN	EWR	1502964352	1502995840	2702.00
465	ARN	EWR	1502976256	1503006848	1088.00
466	ARN	EWR	1503050752	1503082240	2669.00
467	ARN	EWR	1503062656	1503093248	1088.00
468	ARN	EWR	1503137152	1503168640	2669.00
469	ARN	EWR	1503149056	1503179648	1088.00
470	ARN	EWR	1503223552	1503255040	2669.00
471	ARN	EWR	1503235456	1503266048	1088.00
472	ARN	EWR	1503309952	1503341440	2669.00
473	ARN	EWR	1503321856	1503352448	1088.00
474	ARN	EWR	1503396352	1503427840	2669.00
475	ARN	EWR	1503408256	1503438848	1088.00
476	ARN	EWR	1503482752	1503514240	2669.00
477	ARN	EWR	1503494656	1503525248	1088.00
478	ARN	EWR	1503569152	1503600640	2669.00
479	ARN	EWR	1503581056	1503611648	1088.00
480	ARN	EWR	1503655552	1503687040	2677.00
481	ARN	EWR	1503667456	1503698048	1088.00
482	ARN	EWR	1503741952	1503773440	2667.00
483	ARN	EWR	1503753856	1503784448	1088.00
484	ARN	EWR	1503828352	1503859840	2687.00
485	ARN	EWR	1503840256	1503870848	1088.00
486	ARN	EWR	1503914752	1503946240	2702.00
487	ARN	EWR	1503926656	1503957248	1088.00
488	ARN	EWR	1504001152	1504032640	2669.00
489	ARN	EWR	1504013056	1504043648	1088.00
490	ARN	EWR	1504087552	1504119040	2656.00
491	ARN	EWR	1504099456	1504130048	1088.00
492	ARN	EWR	1504173952	1504205440	2700.00
493	ARN	EWR	1504185856	1504216448	1088.00
494	ARN	EWR	1504260352	1504291840	2669.00
495	ARN	EWR	1504272256	1504302848	1088.00
496	ARN	EWR	1504346752	1504378240	2683.00
497	ARN	EWR	1504358656	1504389248	1088.00
498	ARN	EWR	1504433152	1504464640	2711.00
499	ARN	EWR	1504445056	1504475648	1088.00
500	ARN	EWR	1504519552	1504551040	2680.00
501	ARN	EWR	1504531456	1504562048	1088.00
502	ARN	EWR	1504605952	1504637440	2696.00
503	ARN	EWR	1504617856	1504648448	1088.00
504	ARN	EWR	1504692352	1504723840	2681.00
505	ARN	EWR	1504704256	1504734848	1088.00
506	ARN	EWR	1504790656	1504821248	1088.00
507	ARN	EWR	1504877056	1504907648	1088.00
508	ARN	EWR	1504963456	1504994048	1088.00
509	ARN	EWR	1505049856	1505080448	1088.00
510	ARN	EWR	1505136256	1505166848	1088.00
511	ARN	EWR	1505222656	1505253248	1088.00
512	ARN	EWR	1505309056	1505339648	1088.00
513	ARN	EWR	1505395456	1505426048	1088.00
514	ARN	EWR	1505481856	1505512448	1088.00
515	ARN	EWR	1505568256	1505598848	1088.00
516	ARN	EWR	1505654656	1505685248	1088.00
517	ARN	EWR	1505741056	1505771648	1088.00
518	ARN	EWR	1505827456	1505858048	1088.00
519	ARN	EWR	1505913856	1505944448	1088.00
520	ARN	EWR	1506000256	1506030848	1088.00
521	ARN	EWR	1506086656	1506117248	1088.00
522	ARN	EWR	1506173056	1506203648	1088.00
523	ARN	EWR	1506259456	1506290048	1088.00
524	ARN	EWR	1506345856	1506376448	1088.00
525	ARN	EWR	1506432256	1506462848	1088.00
526	ARN	EWR	1506518656	1506549248	1088.00
527	ARN	EWR	1506605056	1506635648	1088.00
528	ARN	EWR	1506691456	1506722048	1088.00
529	ARN	EWR	1506777856	1506808448	1088.00
530	ARN	EWR	1506864256	1506894848	1088.00
531	ARN	EWR	1506950656	1506981248	1088.00
532	ARN	EWR	1507037056	1507067648	1088.00
533	ARN	EWR	1507123456	1507154048	1088.00
534	ARN	EWR	1507209856	1507240448	1088.00
535	ARN	EWR	1507296256	1507326848	1088.00
536	ARN	EWR	1507382656	1507413248	1088.00
537	ARN	EWR	1507469056	1507499648	1088.00
538	ARN	EWR	1507555456	1507586048	1088.00
539	ARN	EWR	1507641856	1507672448	1088.00
540	ARN	EWR	1507728256	1507758848	1088.00
541	ARN	EWR	1507814656	1507845248	1088.00
542	ARN	EWR	1507901056	1507931648	1088.00
543	ARN	EWR	1507987456	1508018048	1090.00
544	ARN	EWR	1508070272	1508100864	1088.00
545	ARN	EWR	1508156672	1508187264	1088.00
546	ARN	EWR	1508243072	1508273664	1090.00
547	ARN	EWR	1508329472	1508360064	1088.00
548	ARN	EWR	1508415872	1508446464	1088.00
549	ARN	EWR	1508502272	1508532864	1090.00
550	ARN	EWR	1508588672	1508619264	1088.00
551	ARN	EWR	1508675072	1508705664	1088.00
552	ARN	EWR	1508761472	1508792064	1090.00
553	ARN	EWR	1508847872	1508878464	1090.00
554	ARN	EWR	1508934272	1508964864	1088.00
555	ARN	EWR	1509020672	1509051264	1090.00
556	ARN	EWR	1509107072	1509137664	1088.00
557	ARN	EWR	1509193472	1509224064	1088.00
558	ARN	EWR	1509283200	1509315328	1087.00
559	ARN	EWR	1509283456	1509315328	1090.00
560	ARN	EWR	1509369600	1509401728	1086.00
561	ARN	EWR	1509369856	1509401728	1088.00
562	ARN	EWR	1509456000	1509488128	1085.00
563	ARN	EWR	1509456256	1509488128	1088.00
564	ARN	EWR	1509542400	1509574528	1085.00
565	ARN	EWR	1509542656	1509574528	1090.00
566	ARN	EWR	1509628800	1509660928	1087.00
567	ARN	EWR	1509629056	1509660928	1088.00
568	ARN	EWR	1509715200	1509747328	1085.00
569	ARN	EWR	1509715456	1509747328	1088.00
570	ARN	EWR	1509801600	1509833728	1087.00
571	ARN	EWR	1509801856	1509833728	1088.00
